,2015-1,2015-2,2015-3,2015-4,2015-5,2015-6,2015-7,2015-8,2015-9,2015-10,2015-11,2015-12,2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12
EXPD,-0.034677383659682814,-0.030470577014581765,-0.02955823787016299,-0.02788150206193276,-0.027065179456827976,-0.02357522206510034,-0.023925869308082652,-0.0225120795003185,-0.015642151490090402,-0.018906851428545906,-0.017027378695507207,-0.016833789793090956,-0.016496131761423678,-0.019567642060093413,-0.025409412884064245,-0.025517993185493613,-0.021596575348735925,-0.027997100764592185,-0.026133511296341103,-0.02485876665446808,-0.02405353329770993,-0.02185959901524132,-0.017363505957714503,-0.02199911867990695,-0.020262023228631746,-0.022479472118251385,-0.018830147602065046,-0.01750918775857585,-0.01626815776169277,-0.017612016770996525,-0.014813141957853743,-0.008236957942928613,-0.011936071182321146,-0.011479535183046051,-0.01582120749724827,-0.014354081713646638,-0.01766677198152293,-0.017990838184966856,-0.021752980812455695,-0.02647137547852893,-0.02337818453076837,-0.009930832836269275,-0.008250909563489917,-0.009438021281957214,-0.009943576324493546,-0.009387290995311662,-0.01379881732139704,-0.011477328945194687,-0.017806039743856805,-0.020177601686420382,-0.017781390077565462,-0.017546135097011528,-0.014877136762674926,-0.020544171690887413,-0.020466926777658805,-0.018274682021324908,-0.023563539842568947,-0.02075858793867999,-0.020981941683712178,-0.01842679527377806
META,0.02407611663013328,0.023706899019386506,0.02574904133480413,0.026122195706155475,0.02691242928434643,0.02715476631133431,0.027515414452854284,0.026386617631296617,0.024883789883766997,0.02421339141419752,0.022172757880013126,0.02065428099170484,0.0186501878352159,0.01501305840192041,0.016012924286167372,0.01535723606726611,0.018091289863051634,0.01857903604301005,0.017931245874758497,0.019329128712876193,0.020374037639079887,0.02046920392419289,0.021757735968434503,0.02011499605469385,0.019768575858347834,0.02257640589313221,0.02400752062285256,0.025354175930067717,0.02600904302786239,0.025693974924450018,0.025332369518386445,0.027379459181437832,0.025874599635987847,0.026138710333248223,0.02729498614004662,0.02809127440280413,0.02937962193331129,0.029465607588661916,0.026957429927351784,0.024097466516776148,0.027236802197447965,0.028872196283859362,0.029063808846075526,0.02506880148333592,0.025795658111126586,0.02503108161676074,0.02329587154438728,0.022651077063546663,0.020208794766534317,0.023599241298501793,0.02349823936046931,0.025133364037299464,0.030250293607355244,0.02999003500214229,0.03162525530819943,0.03175736166337912,0.02917109107839847,0.029279930878889485,0.029122203785382227,0.030267770513343777
FAST,-0.045195176755611764,-0.04510249563587247,-0.040475929675368845,-0.038512194073005414,-0.03559982861884178,-0.03822715712463212,-0.037196222938250055,-0.037920597803119384,-0.035804974366034456,-0.033077467866069396,-0.030621313995809103,-0.02384910382024613,-0.024695178712628135,-0.029155941650697736,-0.012994532624958621,-0.009645584704430015,-0.005647491529419501,-0.00435825740815932,-0.004751454405826958,-0.00975498262686698,-0.008657797277896522,-0.01099415418529866,-0.014639678430376276,-0.004870179248416508,-0.00461598534970722,-0.0010190367970379871,-0.0012595658579502057,-0.0007206377108608386,-0.004422588123195237,-0.005069432014220221,-0.006418444811835816,-0.004191892462526797,-0.004241872763752057,-0.004492651849612143,-0.00034117349303001455,-0.0009492485759233279,-0.0005353058034688069,0.001152245434765704,0.0028423696979149827,0.0030254682940993437,-0.0008791297300147017,0.0017372056603665968,-0.0028530693665274227,0.0022596946065198712,0.0005414676318195857,-0.0012481714671423159,-0.003990679364034101,-0.0027599067529066076,-0.005190267295318046,-0.004763461275246378,-0.006573423993776417,-0.0062357844806488665,-0.003362772815154246,-0.006523810252223609,-0.006682788852038841,-0.008593448159736873,-0.007273070718564301,-0.0033491299822595204,0.0012954506802066064,-0.0009342530846606658
GRMN,0.026306798614172257,0.027196110322884656,0.02544687379473701,0.025902633290954217,0.024982412215104523,0.025945035474763,0.023579509789705515,0.026419868745351374,0.026828174556919968,0.026868992041984494,0.025033647344860598,0.028325690315669866,0.02915274641266609,0.02765965276295337,0.030464100392049907,0.030704541927445136,0.03658355830192918,0.035684332526323706,0.035595791122080264,0.039653022476926064,0.03704030165692827,0.03709271196152198,0.036952941673485847,0.03991313802660993,0.03820140588374957,0.03582857606768578,0.037569731073919685,0.03595698385830351,0.03573425805482544,0.0352044214158647,0.03743208614559443,0.03733923140951079,0.03791097543914914,0.03762069421177872,0.037770633318422744,0.03901518936064789,0.038288589279253785,0.037705656650755204,0.03953434751163199,0.04331609034080436,0.04457820693114182,0.04477717273256365,0.045829110071917964,0.045175969950463024,0.04533752909231307,0.04650383330720986,0.04808877262323839,0.048604033117427274,0.054045536321370574,0.054205445490773135,0.05868586008692639,0.058796097714323765,0.0570630263457624,0.05673858169112377,0.055837582430261955,0.05614505568203093,0.0590882779398345,0.060299435890929065,0.06179696208992753,0.061635264430040804
GILD,0.016450319963451,0.01791732582753898,0.015568180586704589,0.017669092514745882,0.02083515335258193,0.021622094761915976,0.02191838098205331,0.018402724276115785,0.01756449955746372,0.017835381538332914,0.014825203764095882,0.015123520028132192,0.017057237536826014,0.01792601431127734,0.02471121026667888,0.028932965276629023,0.02562951267459889,0.024993297757774677,0.025935054968177114,0.023472557102780095,0.023218208045543223,0.026126627645424273,0.025817637086355334,0.025427532209054058,0.022940589054457425,0.021303785787343422,0.021044653620464825,0.017235074254433214,0.016545268956323883,0.015598095227287515,0.017481464499892227,0.01745477798058652,0.019742129901647667,0.01715178827679293,0.01844733252471576,0.019136585524692957,0.016619664191063088,0.018412861842342605,0.02005855610834134,0.020603324535224878,0.01918747819856712,0.01607381126053278,0.016411454622229347,0.017292377874542797,0.01742355767672563,0.0183164835275959,0.021216302750758684,0.021803118949009652,0.022891425587410946,0.022212643945976662,0.01998598137860072,0.02007601019600267,0.021197879337355143,0.020970190459628942,0.02068238509798071,0.01730225549959619,0.0169266933022525,0.018010072332869748,0.015508245832710555,0.01638012099266824
GOOG,0.02589682376085084,0.027120609867773024,0.03189221356158116,0.03160144917845151,0.02923460742565831,0.029396983324201074,0.030292793107267655,0.027294874617876604,0.023045643433365706,0.022744107001169068,0.02507887009956711,0.028043561267622336,0.028332432515858434,0.0286324507725215,0.018329814350892877,0.017248196935440788,0.009819025712051753,0.01111516084200553,0.010372129241732473,0.012595376428357312,0.010017765221753417,0.010109131300834486,0.009579314254509379,0.0061951379045331895,0.0060888613496694124,0.004233873765153446,0.005279465301059572,0.0037965715958534207,0.0077341546398393,0.009751312139103761,0.0035031630737822547,0.0031257551119023425,0.0027279048402507056,0.0035427301092559593,0.0027609792130640354,0.003613086774587035,0.0050995786433236205,0.0065675509802339445,-0.00384952381979968,-0.009479672474254516,-0.012477546121313951,-0.013080750761504112,-0.012543692655287951,-0.009342190965695763,-0.010509690135750736,-0.011275882079651963,-0.01328682856795656,-0.012346266489264094,-0.008631916491019284,-0.010746060760534859,-0.010569365644325049,-0.010702988236501391,-0.012501352630009753,-0.012469921049843749,-0.017289077690261022,-0.01447668880183749,-0.014565756735313365,-0.010869034844630336,-0.011080485708152094,-0.011745987770818212
HSIC,0.057483226542964894,0.05506705930457565,0.050725618119591954,0.04852920060871933,0.046524583094270974,0.047782231441524554,0.04503215466013993,0.04585743556483958,0.04510241292110659,0.04458999360963863,0.048057882299411554,0.07059596521665612,0.07629710405398461,0.09067475436825631,0.10700278202906992,0.10178752731043442,0.10051166359090022,0.09599891142044771,0.09610366345765353,0.09317293654414076,0.08341951462804142,0.08221776522949728,0.07368758707440289,0.05697406251545746,0.05718634388493732,0.061684342262620206,0.06260218013029668,0.06510605908393469,0.06573854799448908,0.07045526434469734,0.07037416498056948,0.06749961776152957,0.0677591740463372,0.05224862775338028,0.0506455617827035,0.03892232504295888,0.034258090945098005,0.036023597901379045,0.0335260566844147,0.04392262071740163,0.051341282457066297,0.03994520869732757,0.041202467943607594,0.04494615459805136,0.041403523752971925,0.04623153987655297,0.05462913510696076,0.05155759374300772,0.05650527344395506,0.04973113047724459,0.044142045344646774,0.041699718769507385,0.04361731891912393,0.049666113532497946,0.050382122207328586,0.04491409220590454,0.04665583234133916,0.053896118635649706,0.050869140889236684,0.05662091183043439
ILMN,0.009816286641434281,0.010823075208245325,0.010868826655163786,0.01009783424957342,0.010095956228376638,0.010594625481790357,0.011145843193904385,0.010188758811712688,0.013522283327311682,0.013966756686008813,0.01171520675750496,0.018638334333749756,0.01848363095072092,0.015763091325207916,0.011540098645047521,0.011465744560039261,0.008173017543879033,0.007987805197703167,0.008907915899251238,0.010180635520296803,0.010459401018401059,0.01106994115580017,0.006735878768627173,0.007653035463064666,0.0068799929485199186,0.009826746222240623,0.009502652177967995,0.010054153521703524,0.010542778700889571,0.009524241784351586,0.007752424733268329,0.006442186469143449,0.007225208367200035,0.007693527968548202,0.008405175036074066,0.009965207186549242,0.009738295898585717,0.00916216987999613,0.00879643603369937,0.01073006096689345,0.010487236777291253,0.011791227943682737,0.011238157266826272,0.011578428797838968,0.011189058407416262,0.010545030454387747,0.008879706322547158,0.009692473636109518,0.010223822038154667,0.0071422789150036164,0.008413317555358416,0.008403473605401116,0.008721784233005212,0.009910700507545993,0.010361089978178348,0.00819049469516192,0.00762446046921004,0.009997596823722896,0.007383685194966789,0.007212678619538136
INTC,0.028925947544524846,0.028858847787362293,0.027439064707326127,0.03186104243171613,0.03039673087034354,0.03221232894562744,0.031421259703596674,0.032453500967815296,0.03393691546657255,0.03704204405672204,0.03616511944937752,0.04101183893751037,0.04212024854144121,0.02728744750984078,0.023951942396342362,0.026387292679352966,0.025142840885277573,0.023563647421202507,0.026561142260739173,0.024323079902221947,0.024817714090943157,0.026278723695268742,0.01868235424389767,0.01434645094054116,0.01465301017212124,0.014003786355872279,0.011564041275281439,0.012362801144541413,0.011409368915491436,0.010302948000011164,0.005170475647711642,0.005896239816051502,0.009546815024608229,0.010768123088776716,0.016911279939722957,0.01645540872566423,0.017795698518038243,0.012428718790118623,0.016792092502611395,0.022593819229744808,0.016799100615273246,0.015222926817723555,0.008346030305007114,-0.0016122377531242714,-0.0027118133667101735,-0.0022327325332585756,0.007182916701087472,0.003102476292207559,0.0071878161749528435,-0.000872989463401197,0.001878426068262884,0.0009257627270779743,-0.0061487920323772954,-0.006110429948864293,-0.005960277384728031,-0.004950411293247067,-0.006832270203524882,-0.0017304975838570089,0.003711256283297132,0.004030449721544556
INTU,0.02768001252750142,0.02639307016451626,0.020575741802033386,0.021195400114066745,0.024832913829742686,0.024201298537266547,0.023334669388699228,0.023293387871778523,-0.006185699828739896,0.001320815466875122,2.1153022626619493e-05,-0.003252366777426269,-0.002732753455709303,-0.0031510131919455647,-0.000820710212539209,-0.0018192674959851196,-0.0003071564325546434,0.0007922935352016009,-0.0007498916145749724,-0.0036237622849961794,-0.0008196294651927078,0.0015597255504910573,0.0037485420010002087,0.006472758498372172,0.006889708423199211,0.00837930896991995,0.006104310863243102,0.0014542658021000354,0.0018506556652803097,0.004536235507108521,0.0054343536450633945,0.004993522857380445,0.008191106087900728,0.010711980761946072,0.011988110597332681,0.012206658506762703,0.012805137564134369,0.010618629508494272,0.011799323212155526,0.019327460212963263,0.021306524202889466,0.02465725414638492,0.023553088254832363,0.02177070182889259,0.0207852800255828,0.02031642113891622,0.013980989108261116,0.01608131415804039,0.017759668294563657,0.016599637036709247,0.020041217129201344,0.019800643779957876,0.0144437753366346,0.015741911469079148,0.014594769309329729,0.017206412317940047,0.019890768855210867,0.013349682032901065,0.010363652338300219,0.005307717482011788
ISRG,0.0017392765835251619,0.001344178899963886,0.0010644330645238338,0.0005298379928007904,-8.257886106109204e-05,0.00019909757473617323,-0.0002744672455350086,0.003963215211318111,0.005828052595664323,0.005672816512666391,0.007576639849472085,0.0071354573762144324,0.007840917253160926,0.01020675947688763,0.0087488775075251,0.00955824822521265,0.011054224344679259,0.010721399432234924,0.012194748778792668,0.012086855926250622,0.01215700810705754,0.013024984681268989,0.010684008195558667,0.009147292613252216,0.009601463917274256,0.011006765333156877,0.012072049441465713,0.011875363298758324,0.013829618396821772,0.016105531856324545,0.01641530655763246,0.018936949124226166,0.021676114626768925,0.022909564765149742,0.023939656520601683,0.024239847016615704,0.021641198830614976,0.02417018998452916,0.023032056476347727,0.020389495643972504,0.02184742792447874,0.022574716024953714,0.0225203904613853,0.02226536006023838,0.02351580758312516,0.02413350797553921,0.01985250962002427,0.01947833504240529,0.017354271701717883,0.01784649226330287,0.01750753123758131,0.017835820855021264,0.013564555970200919,0.011768676019730454,0.012645956673466852,0.011292471520800852,0.010436357220107214,0.010509950855436795,0.009107714707849036,0.009611640229519252
KLAC,-0.029316405670466145,-0.032960385896252595,-0.034528047614649726,-0.036750911272417607,-0.03574928337502432,-0.03922832238997605,-0.03869444647224048,-0.037384258506778394,-0.025615685564606343,-0.021777535561082834,-0.01177719412242246,-0.010377501048034421,-0.005693097130896068,0.004681281269716614,0.005886126003472707,0.006981715212170111,0.011021997087953626,0.010337989788127963,0.012067905521269061,0.010380285366498756,0.0036636159144757398,0.0039002807449874514,0.012346852976807453,0.00970810715473872,0.006999207866373768,0.010322750015731843,0.0096673898553567,0.013390855249049705,0.011684608600186663,0.009139772774250654,0.006405325880573576,0.003000153612829737,0.0030790067318816495,0.006030478981808866,0.0021370362300282483,-0.00035428517408104404,0.0040726839446862395,0.005178234754474518,0.010181640344795469,0.003237346036554175,0.0013120817234890253,0.004627326344892067,0.0012384594706482469,0.004011375779511772,0.0042265109376730045,0.0016029550532640525,-0.004044536384949705,-0.0030247379051595597,-0.008766776091821915,-0.010658430342321945,-0.009104694544673886,-0.010035296362962944,-0.010871448427364764,-0.01532426663040196,-0.012149717767233538,-0.008766147448687247,-0.003521021769424457,-0.004004477446831573,-0.005012557071099124,-0.010386981838728701
LRCX,-0.023294406559085757,-0.019290905540742947,-0.01697561005904995,-0.015820442083564163,-0.012315886582745988,-0.010206491809099433,-0.010557870075906675,-0.011852503877150367,-0.015781785301127615,-0.01563277505389192,-0.015945695382515324,-0.0156916932934352,-0.018924315289167527,-0.026514531319292003,-0.030703604552865662,-0.030602097425180733,-0.03719259559570639,-0.039911712696688965,-0.03629766877742595,-0.03599003357847129,-0.034795825789982554,-0.0348459363149217,-0.036895219122172807,-0.037867206341417686,-0.03521377514773634,-0.03427747969385622,-0.03499889971565706,-0.03418059024622305,-0.027676154937752745,-0.027673548732350034,-0.028658020303843235,-0.022889826047826856,-0.021514917105085754,-0.020842929245578297,-0.016638590050068756,-0.01755072264028763,-0.021138636334693196,-0.023453315358813995,-0.029824537444849492,-0.0236804765302164,-0.02341489435948065,-0.02409765252155008,-0.023265195333941422,-0.01613545887552662,-0.01907103794295015,-0.018766846627761593,-0.009474412424721168,-0.012024841852130931,-0.007259059300512349,-0.0005553419493751766,-0.002009913664593771,0.0022934922995347645,0.009152087431159176,0.007996753832497268,0.003301574730969256,0.0056534008211573845,0.003179089218296083,0.00886339164747417,0.016615400304971637,0.013817314634629062
LBTYA,0.003728673309210873,0.005157641349318438,0.002056779967082381,0.0003777395770709017,0.0025158553019218807,0.007244906923355044,0.004268315985325788,0.004720292085440327,0.0004126547118381993,-0.008274762917976802,-0.006964061254933169,0.0002170456232512552,0.0027371280838418,-0.0005071945407643524,0.0015633251024164477,0.0006831853030520654,0.0005847456253471883,-0.0028164544985025256,-0.011909869298977523,-0.00964179418437431,-0.009292415253425277,-0.012107175082784442,-0.013803391110979812,-0.0210964269138915,-0.02285631344241632,-0.01702784291695793,-0.019237724129752075,-0.019519126191253094,-0.02077148950292873,-0.025415269102169097,-0.025422810800349083,-0.025894270621853926,-0.02454089813789636,-0.024907486476110144,-0.026212811944549358,-0.025520391050639843,-0.022393536723646947,-0.022547039811007648,-0.021162690263423094,-0.019301369052156687,-0.019966939879999868,-0.02096145276276864,-0.026224576569061846,-0.025899111582378544,-0.026331722780449686,-0.024060106574596528,-0.027192797787098703,-0.032276873358929176,-0.03539932802626605,-0.031704661694411496,-0.02998021024968625,-0.031447132084901436,-0.032671809158388215,-0.03306971529609553,-0.03162293728644435,-0.0315846117504796,-0.02947539642756071,-0.03236898417829862,-0.03269773015175766,-0.03733777720034902
MAR,-0.05554158185958262,-0.061130241620830354,-0.06194217711494252,-0.06557740526149802,-0.06904389507075527,-0.07472179899687098,-0.07516389231722664,-0.08150305775637687,-0.07126092793500469,-0.07457129778218526,-0.07967852057487733,-0.07860072950699748,-0.07906857535912873,-0.07851767775794684,-0.07455419978739063,-0.077726624747408,-0.06852689754299203,-0.0682691516410659,-0.06973239203675688,-0.07019043603047699,-0.06782083996977764,-0.07047672983010013,-0.06976021679662121,-0.06437527493345158,-0.06197884805947526,-0.06120403578561166,-0.059170139371957,-0.052059281302049315,-0.05292832567082012,-0.044472476818037704,-0.05053139730270573,-0.05084181966622542,-0.046930321156468634,-0.04214638030566692,-0.03683046304489315,-0.035709473183092214,-0.03206383019927631,-0.03277040840693486,-0.02667584879421052,-0.027161697853247773,-0.02612860524034384,-0.02835101479693196,-0.033462513302831086,-0.03565653358757876,-0.04037894487574792,-0.03842204729348955,-0.04024024292962371,-0.037656338884137566,-0.03277160305506871,-0.04134576771060827,-0.03951828176042296,-0.0406124812086949,-0.037224236573169665,-0.03535080768142622,-0.03198040201293434,-0.034226376659383426,-0.038033229641333155,-0.03789645263413186,-0.03814785072168439,-0.03310258281730483
MAT,0.0005810478343213944,-0.0009043428898939665,0.00037192202808063526,-0.00585104367926963,0.0035086186135027163,0.002142565579091332,-0.00024403687529655788,0.0038054522762356103,0.014883728509748608,0.011071048395672814,0.009988358994275765,0.013018905529984498,0.013763152274891345,0.022984066682741527,0.030073585863731808,0.03237067791989615,0.024595470683560855,0.027120371997418333,0.022243681716225712,0.023792591215739116,0.025550845390467758,0.024285490251448345,0.02608962308065953,0.022275198220926745,0.018785148684776626,0.01907063351413695,0.01935006624179049,0.019417967861554836,0.014949581177074817,0.01664657783560869,0.015161984638550147,0.013086606361628145,0.007572628564767463,0.0042579955183153035,0.005707092063481003,0.011011995249141152,0.0075115799028130145,0.008169269543831861,0.008641788664454487,0.006972120355548276,0.010279319262033135,0.013811441569451553,0.013629142282924583,0.01087534084415526,0.011706606035637047,0.011867519081493935,0.005779006193350023,0.0053851718068346575,-0.006293524712368728,-0.007282065565658982,-0.0002612216169631809,-0.002003705297702397,-0.005375446831746913,-0.006905638029992563,-0.005956049072800753,-0.0022831667947738592,-0.007750987580347132,-0.006413752579519094,-0.0058842653912200395,-0.006910631145549817
MU,-0.021691327678919882,-0.023110177296182338,-0.02448270882737088,-0.024684616046870108,-0.023665466017294155,-0.02328558858156178,-0.024212815068719827,-0.024640419811856447,-0.02048324796199417,-0.01903785223924879,-0.020455172031005452,-0.025593288840125523,-0.025208922700193728,-0.028029383643264565,-0.029042767298846823,-0.02989419919355018,-0.03035374286087685,-0.03223382574473549,-0.030943094642320795,-0.03211290049005458,-0.0303230733471835,-0.03133219685905023,-0.03280387205710566,-0.03189675611406497,-0.02961988530683286,-0.029602666940613604,-0.029929236251498674,-0.026139071417143986,-0.027267486829049788,-0.027442242036919966,-0.02763859573849982,-0.029189494429008554,-0.028633408746808087,-0.02688702141802013,-0.02644382613349398,-0.026864602298215266,-0.02680843093931843,-0.026739727687006786,-0.024817752896732558,-0.024077195368891066,-0.02398502340068337,-0.02109978381371306,-0.021710417310417212,-0.020350903864373698,-0.0211917976695473,-0.022111805558279123,-0.019183952664749475,-0.021635677999406733,-0.023077336482895644,-0.02260583402288459,-0.022325084700199636,-0.02232500536381481,-0.02352417333493534,-0.023057360276381098,-0.022258136363715347,-0.021577456471202017,-0.02140581850755178,-0.022660161800549423,-0.021779682767561363,-0.02303013586417617
MSFT,0.041839602903485755,0.028842397932407053,0.02807085770727386,0.0292731492518358,0.03599150345363771,0.032461689338513365,0.03185489676163799,0.034371477963661835,0.027987828987345947,0.02288809131876673,0.029849457903668778,0.0322815210547264,0.027592492913832044,0.02773984629421044,0.020292396279811987,0.017912455373096346,0.009494983694685342,0.007050162258176628,0.004459438316204025,0.007138165166429815,0.008643935597447683,0.008104730155617352,0.010636319657602318,0.009338588074048606,0.009187946141584663,0.010407014774010596,0.01052407217986886,0.011105642936404647,0.012472421787366794,0.01235520990573119,0.011656530618751132,0.01419349315356963,0.016749531437241415,0.014944198260244713,0.017258520375262317,0.01575626789462008,0.014084552818259828,0.016596160077792712,0.011559883963127036,0.005923323081369778,0.0070999566134016465,0.00835914437146878,0.010444419850583204,0.010882349631638389,0.009651548458632322,0.00990591692191937,0.005825002598433661,-0.0003223528612258634,-0.004948184095045882,-0.006760184643059802,-0.006804955192555362,-0.007219175670489422,-0.0010161120273181508,-0.001022842230993807,-0.001676015782282242,-0.004115885372438354,-0.002995752236600563,-0.0032368005133523794,-0.0019554166217645302,0.002282907712625964
MDLZ,0.12998831106524147,0.12520566445942463,0.12535735169483536,0.12155859622117329,0.12189590233648437,0.12376318329115168,0.12860181341160648,0.1451797843038057,0.16050759364645487,0.15196416874849564,0.15180674649083628,0.14947866775685753,0.14425625482242882,0.12855227946753914,0.11343788206580643,0.10311972751321932,0.1089198234874216,0.10970120275872021,0.10119318960926119,0.09756652911589678,0.09949196385301656,0.09714380065017156,0.10376979001046648,0.09251038883563016,0.09389479363322142,0.09143098981641012,0.08201677558319875,0.0802361746907154,0.08070987254643447,0.08140327275129755,0.07874496239383877,0.07929228926694579,0.06932530532661274,0.07049617703980227,0.06819530900073706,0.0678496281396386,0.06713088686248724,0.06712494204749682,0.0726212740658582,0.06750775552623962,0.06367825325342626,0.0627667008394243,0.0643148941790633,0.0655412665192527,0.0668841574735139,0.06671542331596915,0.07212724135784775,0.07750474733701902,0.08443976928710276,0.08770784596549139,0.08726194399481979,0.08963738245282882,0.08792905710744325,0.09089471499434609,0.09041605417204575,0.0858937803073541,0.08381781931618595,0.08330360187625484,0.07599280598052505,0.07575268187590928
MNST,0.007858814382396476,0.00814610828362367,0.008318094504834402,0.008125496393462462,0.008609000354086549,0.010429492226083742,0.010333095998108109,0.009900763017126625,0.012970387559499242,0.014727284048791128,0.01310066657241152,0.020139685948342742,0.019696118156747246,0.021903444155939512,0.02121036309804597,0.022283262624725762,0.0281111370891749,0.02757747869005078,0.02792843724846598,0.026542489328097177,0.02708986033646138,0.027109400755509258,0.028039426132822072,0.025025093875385554,0.023940793551319443,0.02178411854044318,0.020166884837917592,0.02139339568773764,0.020438291086691193,0.020093773062558676,0.021518491179059795,0.022181521525718312,0.024298765202896394,0.02485360997433133,0.024174320322829356,0.02366884707972687,0.024490807727568394,0.02375720650806068,0.023391369011188788,0.02119932669405771,0.019742206796400236,0.017691083037718616,0.019024254595767995,0.018728669281226098,0.017348392739455272,0.01596000153543507,0.014910528525335944,0.016927870571151905,0.017283172833254493,0.019245508803137815,0.020142905818656395,0.016425310120877026,0.01765825963841158,0.01749768728530599,0.016608019238246674,0.015967345355811624,0.012127950351950495,0.014828166949362948,0.014426893941410916,0.015326483036816291
NTAP,0.003465152187667999,0.001838035441262157,0.002809641869671727,0.0024035336435221516,0.002464005289807841,0.002192146724447166,0.0031732259867514948,0.003193904117435483,0.007161722843398086,0.005984504136513858,0.008654113164511359,0.010588708221614021,0.006255964799425501,0.0025040941804757126,0.0037412914459864152,0.006508261815679843,0.0023552731799980874,0.0050943222996335516,0.005970466689698598,0.006202022245259521,0.010243568020567691,0.008019027676292782,0.006184704772878964,0.004912378012787677,0.0038050779171971763,0.00443679134560563,0.00540059398154155,0.004653567257801472,0.0031522767158783938,0.002192388006188234,0.0012517131466509707,0.0020058372146316006,-0.0024844956961305974,-0.00163749142905257,-0.0026356526507997835,0.0027658747478835743,0.002025899715324162,0.003105481905751213,0.004893112841162872,0.003707609760787169,0.005636862928730564,0.0051059862562234095,0.009341719734222518,0.007428099325409703,0.008505539264293595,0.007332967551653359,0.00302784879657279,-0.004803483907126465,-0.007167205361067186,-0.007348989795672722,-0.008556580269684116,-0.007755523999433581,-0.006831641571338941,-0.009554156517188989,-0.010868414369252144,-0.012870376716139017,-0.01665710569035468,-0.013712969416369701,-0.012561849740464093,-0.010946290903608298
NFLX,0.0061895151396171065,0.0067585967173966885,0.006309149914718922,0.0060686772549019,0.007353598955745938,0.008016927001696561,0.008278349784073148,0.008112666256785772,0.007981181106936169,0.008192686582357,0.0074811119284344686,0.006941489674053128,0.006577856561283799,0.007747660593613834,0.008997185698180503,0.010162233849777557,0.009326933626099845,0.00915527994933477,0.007360571806716841,0.006508251259799028,0.008106543284554174,0.008207233056985406,0.012693687437167648,0.013180105542148926,0.013672211403592352,0.013777028757466132,0.013271048107267466,0.014213005562935019,0.013988345740103783,0.012826328305378644,0.013869668558078842,0.015458560071990507,0.014609057804658238,0.015574728820358569,0.015531516116375122,0.01416110679002096,0.01448012661762421,0.015221841409849326,0.01613651901130125,0.016992432105360954,0.017637183994491226,0.018433982383550873,0.019100884385740025,0.01757479035004339,0.01703954293083462,0.016719063222578892,0.016895555725245825,0.017271006418119683,0.019696726731495626,0.021414725070142714,0.021333231912792856,0.02057239082429075,0.02203458399612182,0.022499779638035,0.021589702981644854,0.020052096164352926,0.018525112806947828,0.01921979172762768,0.01959966134534468,0.020727980436171956
NVDA,-0.020471451898589003,-0.021698949170795692,-0.022159079569789436,-0.022248698689011893,-0.02149473231511967,-0.019720396675046818,-0.019864291241361437,-0.020572198839559443,-0.022564620203989222,-0.022478747925332145,-0.021650783053943832,-0.020231028796831682,-0.020229706036632464,-0.02324832941805452,-0.021949773941855807,-0.023343432327628026,-0.021696505923252556,-0.014807069834348038,-0.0147029477145735,-0.013521169605460799,-0.011910910431227292,-0.010374917306422477,-0.009321273328148279,-0.005184854155473902,-0.0013200977176469255,-0.0011759492073164927,-0.004432148352280168,-0.0032029149439581073,-0.005445073354334598,-0.001872746402326042,0.0016190435614050272,0.0029014471467231837,0.001439589264780241,0.0020880207637429243,0.0031784985826220427,0.002532562906556887,0.001718922467122689,0.00236719165408443,0.0024538722092355136,0.001610822317036801,0.0024893128016329168,0.002159779086659413,-0.0006779381968500392,-0.0003268537652269428,0.0008097210648035352,0.0024580628629767513,-0.0056100290991161796,-0.008529764280623416,-0.010421755091402266,-0.013261525755610959,-0.013806297816299502,-0.012394728045243317,-0.013178672157193792,-0.01591910122337555,-0.014191288594548913,-0.015258517116332013,-0.01670402275489039,-0.013787489429944903,-0.010701570994972362,-0.010163326190743727
